70.269,-2.087,-0.8872
70.408,-2.234,-0.9175
70.542,-2.385,-0.9489
70.672,-2.541,-0.9805
70.797,-2.7,-1.0125
70.919,-2.864,-1.0456
71.039,-3.027,-1.0793
71.15,-3.198,-1.1134
71.254,-3.372,-1.1482
71.354,-3.549,-1.1832
71.446,-3.73,-1.2187
71.533,-3.914,-1.2551
71.614,-4.101,-1.2927
71.7,-4.288,-1.3312
71.768,-4.48,-1.3687
71.827,-4.676,-1.4056
71.879,-4.873,-1.4431
71.925,-5.071,-1.4814
71.963,-5.271,-1.5195
71.993,-5.472,-1.5571
72.016,-5.675,-1.5947
72.031,-5.878,-1.633
72.039,-6.081,-1.6712
72.038,-6.284,-1.7091
72.03,-6.486,-1.7465
72.014,-6.687,-1.7835
71.99,-6.886,-1.8201
71.953,-7.1,-1.8555
71.914,-7.299,-1.8905
71.868,-7.496,-1.9248
71.815,-7.692,-1.9588
71.755,-7.885,-1.992
71.689,-8.076,-2.0243
71.616,-8.265,-2.0563
71.538,-8.45,-2.0887
71.455,-8.632,-2.1207
71.365,-8.813,-2.1523
71.269,-8.99,-2.1848
71.168,-9.165,-2.2176
71.062,-9.335,-2.2499
70.95,-9.502,-2.2823
70.825,-9.661,-2.3142
70.701,-9.82,-2.3471
70.573,-9.975,-2.3805
70.44,-10.125,-2.4132
70.302,-10.27,-2.4461
70.159,-10.413,-2.4792
70.01,-10.55,-2.5127
69.859,-10.683,-2.5457
69.69,-10.814,-2.578
69.528,-10.936,-2.6114
69.362,-11.053,-2.6445
69.191,-11.164,-2.6772
69.016,-11.271,-2.7092
68.837,-11.371,-2.7403
68.654,-11.465,-2.77
68.462,-11.543,-2.7974
68.272,-11.624,-2.8244
68.08,-11.7,-2.8501
67.885,-11.771,-2.874
67.687,-11.836,-2.8963
67.487,-11.896,-2.9179
67.285,-11.952,-2.938
67.08,-12.003,-2.9568
66.895,-12.058,-2.9758
66.689,-12.102,-2.9939
66.482,-12.142,-3.0114
66.274,-12.179,-3.0283
66.064,-12.212,-3.0448
65.854,-12.242,-3.0612
65.641,-12.262,-3.0767
65.428,-12.283,-3.091
65.213,-12.3,-3.104
64.999,-12.314,-3.1156
64.783,-12.325,-3.1252
64.567,-12.331,-3.1324
64.35,-12.336,-3.1376
64.131,-12.33,-3.141
63.913,-12.331,3.1399
63.694,-12.33,3.1388
63.475,-12.329,3.1392
63.255,-12.327,3.1407
63.035,-12.326,-3.1404
62.814,-12.325,-3.1375
62.597,-12.313,-3.1345
62.375,-12.312,-3.1325
62.152,-12.312,-3.1301
61.928,-12.312,-3.1275
61.704,-12.313,-3.1257
61.478,-12.315,-3.1245
61.251,-12.316,-3.1231
61.016,-12.321,-3.1221
60.787,-12.324,-3.1212
60.557,-12.327,-3.1206
60.326,-12.331,-3.1198
60.093,-12.334,-3.1187
59.859,-12.337,-3.1175
59.624,-12.341,-3.1163
59.4,-12.346,-3.1148
59.164,-12.35,-3.1134
58.926,-12.355,-3.1123
58.687,-12.36,-3.1117
58.448,-12.365,-3.1107
58.207,-12.37,-3.1095
57.965,-12.376,-3.1083
57.725,-12.382,-3.1072
57.483,-12.388,-3.1058
57.239,-12.395,-3.1044
56.994,-12.402,-3.1038
56.749,-12.41,-3.1033
56.503,-12.418,-3.1026
56.256,-12.425,-3.1023
56.008,-12.434,-3.1029
55.759,-12.447,-3.1034
55.51,-12.455,-3.1032
55.261,-12.464,-3.1037
55.01,-12.473,-3.1047
54.759,-12.481,-3.1051
54.508,-12.489,-3.1051
54.256,-12.497,-3.1053
54.004,-12.505,-3.1055
53.753,-12.512,-3.1055
53.501,-12.52,-3.1058
53.247,-12.528,-3.1066
52.993,-12.536,-3.1073
52.738,-12.543,-3.1075
52.483,-12.551,-3.1077
52.228,-12.565,-3.1082
51.972,-12.574,-3.1085
51.715,-12.582,-3.1091
51.457,-12.591,-3.1099
51.199,-12.599,-3.1105
50.94,-12.606,-3.1107
50.681,-12.613,-3.1109
50.424,-12.616,-3.1111
50.164,-12.622,-3.1112
49.903,-12.629,-3.1118
49.641,-12.636,-3.1126
49.378,-12.643,-3.1131
49.115,-12.649,-3.1133
48.851,-12.655,-3.1136
48.585,-12.66,-3.1137
48.318,-12.666,-3.1139
48.052,-12.673,-3.1146
47.784,-12.679,-3.1154
47.515,-12.685,-3.116
47.246,-12.69,-3.1161
46.976,-12.695,-3.1163
46.708,-12.705,-3.1165
46.437,-12.711,-3.1168
46.165,-12.718,-3.1176
45.892,-12.723,-3.1183
45.618,-12.729,-3.1186
45.345,-12.734,-3.1188
45.07,-12.739,-3.1188
44.794,-12.742,-3.1189
44.518,-12.746,-3.1195
44.242,-12.752,-3.1205
43.965,-12.756,-3.1209
43.688,-12.759,-3.1208
43.411,-12.764,-3.1212
43.133,-12.768,-3.1215
42.856,-12.772,-3.1217
42.58,-12.777,-3.1223
42.302,-12.781,-3.1232
42.024,-12.785,-3.1235
41.747,-12.789,-3.1235
41.47,-12.792,-3.1236
41.194,-12.795,-3.1238
40.917,-12.799,-3.1245
40.642,-12.804,-3.1255
40.365,-12.807,-3.1261
40.087,-12.81,-3.1264
39.81,-12.813,-3.127
39.533,-12.815,-3.1273
39.256,-12.818,-3.1277
38.979,-12.82,-3.1288
38.702,-12.823,-3.1298
38.425,-12.825,-3.13
38.149,-12.826,-3.1303
37.873,-12.828,-3.1308
37.597,-12.829,-3.1312
37.321,-12.83,-3.132
37.045,-12.832,-3.133
36.767,-12.833,-3.1335
36.49,-12.833,-3.1339
36.214,-12.833,-3.1343
35.938,-12.834,-3.1345
35.662,-12.834,-3.135
35.385,-12.835,-3.1361
35.108,-12.835,-3.137
34.837,-12.833,-3.1372
34.56,-12.832,-3.1375
34.285,-12.832,-3.1379
34.009,-12.831,-3.1382
33.733,-12.83,-3.1391
33.458,-12.829,-3.14
33.181,-12.828,-3.1406
32.902,-12.828,-3.141
32.626,-12.827,-3.1414
32.35,-12.825,3.1416
32.074,-12.824,3.1407
31.797,-12.823,3.1396
31.52,-12.82,3.1392
31.243,-12.817,3.1388
30.967,-12.815,3.1382
30.69,-12.816,3.1377
30.414,-12.813,3.1375
30.137,-12.811,3.1366
29.861,-12.809,3.1356
29.584,-12.806,3.135
29.308,-12.803,3.1347
29.033,-12.799,3.1344
28.758,-12.795,3.1345
28.484,-12.791,3.1346
28.209,-12.788,3.1348
27.934,-12.784,3.1364
27.66,-12.78,3.1384
27.386,-12.777,3.1401
27.113,-12.774,3.1414
26.843,-12.77,-3.14
26.57,-12.768,-3.1387
26.298,-12.766,-3.1376
26.027,-12.765,-3.136
25.756,-12.764,-3.1343
25.486,-12.764,-3.1328
25.216,-12.764,-3.131
24.943,-12.759,-3.1294
24.674,-12.76,-3.1283
24.405,-12.761,-3.1272
24.136,-12.761,-3.1256
23.868,-12.762,-3.1239
23.601,-12.764,-3.1222
23.335,-12.766,-3.1204
23.074,-12.77,-3.1193
22.809,-12.774,-3.1183
22.545,-12.777,-3.1168
22.283,-12.78,-3.1153
22.021,-12.784,-3.1137
21.759,-12.788,-3.1122
21.498,-12.793,-3.1104
21.236,-12.801,-3.1094
20.977,-12.807,-3.1089
20.719,-12.814,-3.1082
20.461,-12.82,-3.1079
20.204,-12.827,-3.1087
19.948,-12.835,-3.1101
19.692,-12.842,-3.1116
19.441,-12.855,-3.1139
19.187,-12.863,-3.1166
18.935,-12.869,-3.1195
18.682,-12.875,-3.1226
18.431,-12.881,-3.1264
18.18,-12.885,-3.1304
17.931,-12.889,-3.1351
17.681,-12.892,-3.1408
17.433,-12.893,3.136
17.186,-12.893,3.1288
16.939,-12.893,3.1201
16.693,-12.892,3.1097
16.448,-12.889,3.0981
16.204,-12.884,3.0854
15.962,-12.876,3.071
15.72,-12.868,3.0554
15.479,-12.854,3.0394
15.239,-12.836,3.0233
15.0,-12.815,3.0066
14.763,-12.79,2.9899
14.527,-12.76,2.9728
14.293,-12.728,2.9546
14.059,-12.701,2.9347
13.826,-12.662,2.9139
13.596,-12.62,2.8926
13.369,-12.573,2.8704
13.144,-12.523,2.8471
12.919,-12.467,2.8231
12.698,-12.406,2.7982
12.481,-12.34,2.7718
12.262,-12.27,2.7444
12.047,-12.193,2.7165
11.835,-12.112,2.688
11.625,-12.024,2.6591
11.419,-11.929,2.6306
11.215,-11.828,2.6019
11.009,-11.724,2.5734
10.81,-11.612,2.5443
10.615,-11.496,2.5153
10.423,-11.374,2.4862
10.237,-11.248,2.4572
10.055,-11.116,2.4285
9.877,-10.979,2.3997
9.702,-10.842,2.3699
9.533,-10.697,2.3399
9.37,-10.549,2.3107
9.213,-10.396,2.282
9.061,-10.24,2.253
8.914,-10.081,2.2237
8.774,-9.919,2.1952
8.64,-9.755,2.1676
8.508,-9.584,2.1407
8.385,-9.415,2.1144
8.268,-9.242,2.0897
8.158,-9.067,2.0673
8.054,-8.89,2.0473
7.954,-8.712,2.0291
7.858,-8.532,2.0122
7.77,-8.342,1.9982
7.683,-8.159,1.9865
7.599,-7.975,1.9778
7.52,-7.79,1.9726
7.442,-7.605,1.9699
7.366,-7.42,1.9683
7.291,-7.236,1.9686
7.221,-7.05,1.9711
7.148,-6.867,1.9748
7.076,-6.686,1.9805
7.004,-6.506,1.9885
6.931,-6.327,1.9976
6.857,-6.15,2.0077
6.783,-5.974,2.0193
6.708,-5.799,2.0317
6.639,-5.623,2.0447
6.561,-5.451,2.058
6.482,-5.281,2.0718
6.401,-5.113,2.0867
6.319,-4.947,2.1029
6.235,-4.782,2.1205
6.151,-4.614,2.1395
6.064,-4.452,2.1604
5.974,-4.292,2.1822
5.881,-4.135,2.2043
5.784,-3.981,2.2256
5.684,-3.83,2.2464
5.582,-3.682,2.2677
5.475,-3.54,2.2898
5.367,-3.397,2.3116
5.257,-3.258,2.3335
5.143,-3.121,2.3554
5.028,-2.986,2.3773
4.91,-2.855,2.4
4.79,-2.727,2.4234
4.662,-2.584,2.4463
4.537,-2.459,2.4716
4.41,-2.336,2.4981
4.279,-2.218,2.525
4.146,-2.103,2.552
4.009,-1.992,2.5795
3.87,-1.884,2.6073
3.734,-1.786,2.6356
3.589,-1.687,2.663
3.441,-1.591,2.6909
3.289,-1.499,2.719
3.135,-1.411,2.7464
2.977,-1.328,2.7733
2.817,-1.248,2.8001
2.637,-1.173,2.8245
2.469,-1.103,2.849
2.298,-1.036,2.8728
2.124,-0.974,2.8943
1.947,-0.918,2.9142
1.769,-0.864,2.9333
1.588,-0.814,2.9506
1.403,-0.775,2.9667
1.219,-0.733,2.9815
1.033,-0.695,2.995
0.846,-0.659,3.0072
0.657,-0.626,3.0169
0.467,-0.596,3.0248
0.275,-0.567,3.0318
0.081,-0.541,3.0362
-0.11,-0.53,3.0388
-0.305,-0.507,3.0409
-0.501,-0.485,3.0429
-0.698,-0.463,3.045
-0.897,-0.44,3.0474
-1.097,-0.418,3.0492
-1.297,-0.397,3.0507
-1.494,-0.367,3.0528
-1.696,-0.345,3.0546
-1.898,-0.324,3.056
-2.102,-0.303,3.0584
-2.307,-0.282,3.0612
-2.513,-0.262,3.0635
-2.719,-0.243,3.0655
-2.924,-0.234,3.0676
-3.13,-0.216,3.0698
-3.337,-0.199,3.0721
-3.545,-0.182,3.0741
-3.753,-0.166,3.0759
-3.962,-0.15,3.0779
-4.171,-0.135,3.0802
-4.383,-0.106,3.0825
-4.592,-0.09,3.0845
-4.802,-0.074,3.0866
-5.013,-0.059,3.0887
-5.225,-0.044,3.0909
-5.437,-0.029,3.0934
-5.649,-0.015,3.0964
-5.86,-0.014,3.0997
-6.073,-0.002,3.104
-6.286,0.009,3.1091
-6.501,0.02,3.1148
-6.715,0.031,3.1211
-6.93,0.04,3.1281
-7.144,0.048,3.1355
-7.359,0.054,-3.1396
-7.577,0.07,-3.1303
-7.793,0.075,-3.12
-8.008,0.077,-3.1088
-8.224,0.079,-3.097
-8.439,0.078,-3.0846
-8.653,0.075,-3.0716
-8.867,0.069,-3.0583
-9.085,0.058,-3.0445
-9.299,0.046,-3.0298
-9.513,0.031,-3.0141
-9.727,0.014,-2.9968
-9.941,-0.005,-2.9784
-10.154,-0.028,-2.9595
-10.366,-0.055,-2.9395
-10.582,-0.092,-2.9334
-10.792,-0.126,-2.912
-11.003,-0.164,-2.8895
-11.212,-0.206,-2.8663
-11.419,-0.253,-2.8422
-11.625,-0.305,-2.8177
-11.83,-0.363,-2.7932
-12.016,-0.417,-2.7687
-12.217,-0.483,-2.7442
-12.417,-0.554,-2.7192
-12.615,-0.631,-2.6941
-12.812,-0.711,-2.6687
-13.006,-0.797,-2.6426
-13.198,-0.888,-2.6158
-13.388,-0.983,-2.5876
-13.59,-1.084,-2.5588
-13.776,-1.19,-2.529
-13.96,-1.301,-2.4976
-14.14,-1.416,-2.4651
-14.316,-1.537,-2.4318
-14.488,-1.663,-2.398
-14.662,-1.787,-2.3632
-14.826,-1.922,-2.3276
-14.984,-2.064,-2.2917
-15.136,-2.21,-2.2556
-15.282,-2.362,-2.2186
-15.424,-2.517,-2.1804
-15.56,-2.678,-2.1418
-15.689,-2.843,-2.1032
-15.821,-3.017,-2.0642
-15.937,-3.191,-2.0246
-16.047,-3.369,-1.9855
-16.148,-3.552,-1.9467
-16.242,-3.739,-1.9075
-16.33,-3.928,-1.8684
-16.41,-4.119,-1.8297
-16.486,-4.309,-1.7911
-16.551,-4.506,-1.752
-16.609,-4.704,-1.7127
-16.658,-4.905,-1.6731
-16.7,-5.108,-1.6321
-16.734,-5.312,-1.5901
-16.759,-5.516,-1.5479
-16.783,-5.726,-1.5059
-16.791,-5.933,-1.464
-16.792,-6.14,-1.422
-16.783,-6.347,-1.3796
-16.766,-6.554,-1.3372
-16.74,-6.759,-1.2951
-16.706,-6.963,-1.253
-16.655,-7.167,-1.2112
-16.602,-7.368,-1.1688
-16.541,-7.567,-1.1267
-16.471,-7.764,-1.0848
-16.392,-7.958,-1.0427
-16.305,-8.149,-1.0009
-16.21,-8.337,-0.9596
-16.11,-8.519,-0.9181
-16.001,-8.699,-0.8761
-15.885,-8.874,-0.8342
-15.76,-9.044,-0.7936
-15.626,-9.207,-0.7543
-15.485,-9.364,-0.7155
-15.338,-9.516,-0.6779
-15.197,-9.664,-0.6412
-15.039,-9.806,-0.6059
-14.875,-9.943,-0.5709
-14.707,-10.074,-0.5376
-14.532,-10.198,-0.5067
-14.352,-10.317,-0.4784
-14.166,-10.428,-0.4527
-13.966,-10.52,-0.4291
-13.771,-10.621,-0.4061
-13.571,-10.717,-0.3842
-13.369,-10.81,-0.363
-13.163,-10.899,-0.3419
-12.955,-10.985,-0.3214
-12.744,-11.066,-0.3014
-12.534,-11.136,-0.2813
-12.318,-11.207,-0.2623
-12.1,-11.275,-0.2441
-11.879,-11.338,-0.2264
-11.656,-11.397,-0.2095
-11.43,-11.453,-0.1938
-11.202,-11.503,-0.1799
-10.973,-11.552,-0.1677
-10.742,-11.595,-0.1576
-10.508,-11.635,-0.1497
-10.272,-11.672,-0.1435
-10.034,-11.709,-0.1385
-9.796,-11.744,-0.1343
-9.556,-11.777,-0.1305
-9.315,-11.811,-0.127
-9.079,-11.839,-0.1232
-8.836,-11.871,-0.1194
-8.591,-11.901,-0.1156
-8.345,-11.931,-0.1112
-8.098,-11.961,-0.1067
-7.85,-11.989,-0.102
-7.6,-12.016,-0.097
-7.349,-12.043,-0.0914
-7.108,-12.057,-0.0859
-6.856,-12.079,-0.0808
-6.602,-12.1,-0.0753
-6.347,-12.12,-0.0697
-6.09,-12.138,-0.064
-5.833,-12.155,-0.0586
-5.571,-12.175,-0.0532
-5.311,-12.19,-0.0478
-5.049,-12.203,-0.0426
-4.787,-12.215,-0.037
-4.524,-12.226,-0.0311
-4.26,-12.235,-0.0254
-3.996,-12.243,-0.0198
-3.732,-12.248,-0.0142
-3.479,-12.256,-0.0089
-3.215,-12.26,-0.0037
-2.95,-12.261,0.0019
-2.685,-12.262,0.0067
-2.42,-12.259,0.0097
-2.155,-12.255,0.0112
-1.889,-12.25,0.012
-1.627,-12.246,0.0122
-1.361,-12.241,0.0122
-1.095,-12.236,0.012
-0.831,-12.231,0.0117
-0.566,-12.226,0.0112
-0.302,-12.221,0.0107
-0.039,-12.216,0.0099
0.225,-12.211,0.0091
0.494,-12.206,0.0086
0.757,-12.202,0.0083
1.019,-12.198,0.008
1.281,-12.193,0.0076
1.541,-12.189,0.007
1.8,-12.189,0.0062
2.06,-12.185,0.0053
2.32,-12.182,0.0048
2.578,-12.179,0.0045
2.836,-12.176,0.0043
3.094,-12.173,0.0036
3.351,-12.17,0.003
3.608,-12.167,0.0025
3.867,-12.168,0.0017
4.123,-12.166,0.0013
4.378,-12.165,0.0012
4.632,-12.163,0.0009
4.886,-12.161,0.0004
5.14,-12.159,-0.0
5.393,-12.157,-0.0008
5.64,-12.156,-0.0017
5.891,-12.155,-0.0023
6.142,-12.154,-0.0024
6.393,-12.153,-0.0022
6.643,-12.152,-0.0023
6.892,-12.151,-0.0023
7.141,-12.15,-0.0026
7.392,-12.15,-0.0031
7.64,-12.149,-0.0033
7.887,-12.148,-0.0041
8.135,-12.146,-0.0058
8.381,-12.145,-0.0077
8.627,-12.144,-0.0095
8.872,-12.144,-0.0112
9.116,-12.146,-0.0129
9.361,-12.147,-0.0135
9.604,-12.149,-0.0136
9.848,-12.151,-0.0138
10.09,-12.153,-0.014
10.332,-12.154,-0.0145
10.574,-12.156,-0.0148
10.815,-12.162,-0.0155
11.056,-12.165,-0.0163
11.297,-12.168,-0.0165
11.536,-12.171,-0.0167
11.776,-12.173,-0.017
12.015,-12.176,-0.0174
12.253,-12.178,-0.0179
12.493,-12.179,-0.0185
12.731,-12.182,-0.0192
12.968,-12.184,-0.0202
13.205,-12.187,-0.0217
13.441,-12.19,-0.0231
13.677,-12.194,-0.0242
13.912,-12.198,-0.0251
14.148,-12.202,-0.0258
14.383,-12.207,-0.026
14.617,-12.211,-0.0263
14.85,-12.216,-0.0268
15.083,-12.221,-0.0269
15.316,-12.226,-0.0269
15.548,-12.231,-0.027
15.779,-12.235,-0.0275
16.007,-12.241,-0.0279
16.237,-12.246,-0.0276
16.467,-12.251,-0.0275
16.697,-12.256,-0.0272
16.926,-12.261,-0.0269
17.154,-12.266,-0.0265
17.382,-12.271,-0.026
17.611,-12.276,-0.0257
17.839,-12.281,-0.026
18.066,-12.285,-0.0261
18.293,-12.29,-0.0259
18.519,-12.294,-0.0255
18.745,-12.299,-0.0253
18.971,-12.304,-0.0249
19.197,-12.307,-0.0245
19.421,-12.311,-0.0245
19.646,-12.315,-0.0244
19.869,-12.319,-0.0244
20.093,-12.323,-0.0243
20.316,-12.328,-0.024
20.538,-12.333,-0.0234
20.757,-12.338,-0.0227
20.978,-12.342,-0.022
21.199,-12.345,-0.0215
21.42,-12.348,-0.021
21.641,-12.352,-0.0204
21.861,-12.355,-0.0196
22.08,-12.36,-0.0186
22.299,-12.363,-0.0177
22.514,-12.366,-0.0168
22.732,-12.369,-0.0159
22.949,-12.371,-0.0152
23.166,-12.373,-0.0146
23.382,-12.375,-0.0142
23.598,-12.378,-0.0132
23.819,-12.385,-0.0124
24.034,-12.387,-0.0118
24.25,-12.389,-0.0109
24.465,-12.392,-0.01
24.68,-12.393,-0.0094
24.893,-12.394,-0.0087
25.106,-12.395,-0.008
25.318,-12.397,-0.0076
25.521,-12.398,-0.0068
25.732,-12.4,-0.006
25.942,-12.4,-0.0051
26.151,-12.401,-0.0042
26.359,-12.401,-0.0035
26.566,-12.401,-0.0029
26.774,-12.401,-0.0023
26.989,-12.398,-0.0019
27.197,-12.398,-0.0012
27.403,-12.398,-0.0005
27.608,-12.397,0.0003
27.813,-12.396,0.0011
28.017,-12.395,0.0016
28.221,-12.393,0.0016
28.418,-12.392,0.0014
28.62,-12.39,0.001
28.82,-12.388,0.0011
29.02,-12.387,0.0012
29.22,-12.386,0.0011
29.419,-12.386,0.0014
29.617,-12.385,0.0018
29.816,-12.383,0.0018
30.012,-12.382,0.0018
30.208,-12.38,0.0019
30.403,-12.378,0.0016
30.598,-12.377,0.0015
30.792,-12.376,0.0017
30.986,-12.374,0.0018
31.175,-12.374,0.0019
31.366,-12.373,0.0022
31.557,-12.372,0.0023
31.748,-12.37,0.0023
31.938,-12.368,0.0021
32.128,-12.367,0.0019
32.316,-12.365,0.0018
32.504,-12.363,0.0018
32.699,-12.366,0.0019
32.887,-12.366,0.0019
33.074,-12.365,0.0021
33.261,-12.365,0.0024
33.447,-12.364,0.0024
33.633,-12.363,0.0024
33.817,-12.362,0.0023
33.998,-12.356,0.0021
34.182,-12.355,0.0019
34.365,-12.354,0.002
34.548,-12.353,0.0022
34.73,-12.352,0.0022
34.912,-12.351,0.0024
35.094,-12.348,0.0027
35.275,-12.347,0.0028
35.456,-12.346,0.0027
35.636,-12.344,0.0027
35.816,-12.343,0.0026
35.996,-12.341,0.0026
36.175,-12.34,0.0024
36.352,-12.341,0.0025
36.53,-12.34,0.0027
36.708,-12.34,0.003
36.885,-12.338,0.0031
37.062,-12.337,0.0031
37.239,-12.336,0.003
37.415,-12.335,0.0029
37.59,-12.333,0.0027
37.769,-12.33,0.0026
37.944,-12.329,0.0028
38.118,-12.328,0.0029
38.292,-12.327,0.0029
38.465,-12.326,0.0032
38.638,-12.325,0.0033
38.81,-12.323,0.0035
38.975,-12.323,0.0036
39.146,-12.321,0.0036
39.316,-12.319,0.0034
39.486,-12.318,0.0032
